:START_ID,keyword,:END_ID,:TYPE
acqsys007069,critical,nepssrskw447,CONTAINS
acqsys007156,form,nepssrskw002,CONTAINS
acqsys007156,data,nepssrskw003,CONTAINS
acqsys007156,contract,nepssrskw004,CONTAINS
acqsys007156,format,nepssrskw006,CONTAINS
acqsys007156,generate,nepssrskw010,CONTAINS
acqsys007156,information,nepssrskw011,CONTAINS
acqsys007156,report,nepssrskw014,CONTAINS
acqsys007156,order,nepssrskw042,CONTAINS
acqsys007156,manage,nepssrskw060,CONTAINS
acqsys007156,support,nepssrskw085,CONTAINS
acqsys007156,track,nepssrskw146,CONTAINS
acqsys007156,criteria,nepssrskw148,CONTAINS
acqsys007156,application,nepssrskw192,CONTAINS
acqsys007156,database,nepssrskw238,CONTAINS
acqsys007156,special,nepssrskw294,CONTAINS
acqsys007156,internal,nepssrskw302,CONTAINS
acqsys007156,technical,nepssrskw382,CONTAINS
acqsys007156,logistic,nepssrskw448,CONTAINS
acqsys007156,specialist,nepssrskw477,CONTAINS
acqsys007184,user,nepssrskw001,CONTAINS
acqsys007184,form,nepssrskw002,CONTAINS
acqsys007184,data,nepssrskw003,CONTAINS
acqsys007184,contract,nepssrskw004,CONTAINS
acqsys007184,format,nepssrskw006,CONTAINS
acqsys007184,information,nepssrskw011,CONTAINS
acqsys007184,action,nepssrskw012,CONTAINS
acqsys007184,report,nepssrskw014,CONTAINS
acqsys007184,define,nepssrskw021,CONTAINS
acqsys007184,require,nepssrskw023,CONTAINS
acqsys007184,process,nepssrskw027,CONTAINS
acqsys007184,based,nepssrskw032,CONTAINS
acqsys007184,perform,nepssrskw052,CONTAINS
acqsys007184,enter,nepssrskw053,CONTAINS
acqsys007184,manage,nepssrskw060,CONTAINS
acqsys007184,level,nepssrskw061,CONTAINS
acqsys007184,support,nepssrskw085,CONTAINS
acqsys007184,design,nepssrskw086,CONTAINS
acqsys007184,source,nepssrskw106,CONTAINS
acqsys007184,business,nepssrskw112,CONTAINS
acqsys007184,current,nepssrskw129,CONTAINS
acqsys007184,specific,nepssrskw134,CONTAINS
acqsys007184,criteria,nepssrskw148,CONTAINS
acqsys007184,modify,nepssrskw154,CONTAINS
acqsys007184,collect,nepssrskw155,CONTAINS
acqsys007184,plan,nepssrskw179,CONTAINS
acqsys007184,local,nepssrskw188,CONTAINS
acqsys007184,enterprise,nepssrskw191,CONTAINS
acqsys007184,application,nepssrskw192,CONTAINS
acqsys007184,consolidation,nepssrskw218,CONTAINS
acqsys007184,distribution,nepssrskw220,CONTAINS
acqsys007184,including,nepssrskw236,CONTAINS
acqsys007184,database,nepssrskw238,CONTAINS
acqsys007184,available,nepssrskw241,CONTAINS
acqsys007184,cost,nepssrskw245,CONTAINS
acqsys007184,availability,nepssrskw269,CONTAINS
acqsys007184,internal,nepssrskw302,CONTAINS
acqsys007184,program,nepssrskw316,CONTAINS
acqsys007184,environment,nepssrskw344,CONTAINS
acqsys007184,necessary,nepssrskw347,CONTAINS
acqsys007184,statement,nepssrskw352,CONTAINS
acqsys007184,initial,nepssrskw363,CONTAINS
acqsys007184,intelligence,nepssrskw386,CONTAINS
acqsys007184,business intelligence,nepssrskw405,CONTAINS
acqsys007184,repair,nepssrskw434,CONTAINS
acqsys007184,exist,nepssrskw125,CONTAINS
acqsys007374,form,nepssrskw002,CONTAINS
acqsys007374,data,nepssrskw003,CONTAINS
acqsys007374,format,nepssrskw006,CONTAINS
acqsys007374,information,nepssrskw011,CONTAINS
acqsys007374,number,nepssrskw018,CONTAINS
acqsys007374,process,nepssrskw027,CONTAINS
acqsys007374,allow,nepssrskw040,CONTAINS
acqsys007374,time,nepssrskw049,CONTAINS
acqsys007374,enter,nepssrskw053,CONTAINS
acqsys007374,interface,nepssrskw059,CONTAINS
acqsys007374,manage,nepssrskw060,CONTAINS
acqsys007374,function,nepssrskw126,CONTAINS
acqsys007374,acquisition,nepssrskw131,CONTAINS
acqsys007374,modify,nepssrskw154,CONTAINS
acqsys007374,external,nepssrskw158,CONTAINS
acqsys007374,web,nepssrskw180,CONTAINS
acqsys007374,application,nepssrskw192,CONTAINS
acqsys007374,control,nepssrskw219,CONTAINS
acqsys007374,applicable,nepssrskw234,CONTAINS
acqsys007374,content,nepssrskw235,CONTAINS
acqsys007374,database,nepssrskw238,CONTAINS
acqsys007374,point,nepssrskw276,CONTAINS
acqsys007374,addition,nepssrskw296,CONTAINS
acqsys007374,internal,nepssrskw302,CONTAINS
acqsys007399,contract,nepssrskw004,CONTAINS
acqsys007399,construction,nepssrskw381,CONTAINS
acqsys007399,possible,nepssrskw510,CONTAINS
acqsys007409,user,nepssrskw001,CONTAINS
acqsys007409,form,nepssrskw002,CONTAINS
acqsys007409,data,nepssrskw003,CONTAINS
acqsys007409,contract,nepssrskw004,CONTAINS
acqsys007409,format,nepssrskw006,CONTAINS
acqsys007409,information,nepssrskw011,CONTAINS
acqsys007409,process,nepssrskw027,CONTAINS
acqsys007409,auto,nepssrskw028,CONTAINS
acqsys007409,package,nepssrskw030,CONTAINS
acqsys007409,change,nepssrskw033,CONTAINS
acqsys007409,time,nepssrskw049,CONTAINS
acqsys007409,enter,nepssrskw053,CONTAINS
acqsys007409,manage,nepssrskw060,CONTAINS
acqsys007409,support,nepssrskw085,CONTAINS
acqsys007409,design,nepssrskw086,CONTAINS
acqsys007409,business,nepssrskw112,CONTAINS
acqsys007409,acquisition,nepssrskw131,CONTAINS
acqsys007409,enterprise,nepssrskw191,CONTAINS
acqsys007409,purpose,nepssrskw201,CONTAINS
acqsys007409,government,nepssrskw295,CONTAINS
acqsys007409,technical,nepssrskw382,CONTAINS
acqsys007409,medium,nepssrskw397,CONTAINS
acqsys007409,original,nepssrskw437,CONTAINS
acqsys007409,following,nepssrskw449,CONTAINS
acqsys007409,military,nepssrskw461,CONTAINS
acqsys007417,time,nepssrskw049,CONTAINS
acqsys007417,enter,nepssrskw053,CONTAINS
acqsys007417,support,nepssrskw085,CONTAINS
acqsys007417,design,nepssrskw086,CONTAINS
acqsys007417,search,nepssrskw115,CONTAINS
acqsys007417,designate,nepssrskw128,CONTAINS
acqsys007417,response,nepssrskw205,CONTAINS
acqsys007417,cost,nepssrskw245,CONTAINS
acqsys007417,connect,nepssrskw265,CONTAINS
acqsys007417,operation,nepssrskw333,CONTAINS
acqsys007417,defense,nepssrskw345,CONTAINS
acqsys007417,network,nepssrskw390,CONTAINS
acqsys007427,data,nepssrskw003,CONTAINS
acqsys007427,require,nepssrskw023,CONTAINS
acqsys007427,interface,nepssrskw059,CONTAINS
acqsys007427,acquisition,nepssrskw131,CONTAINS
acqsys007427,track,nepssrskw146,CONTAINS
acqsys007427,external,nepssrskw158,CONTAINS
acqsys007427,local,nepssrskw188,CONTAINS
acqsys007427,active,nepssrskw287,CONTAINS
acqsys007427,digital,nepssrskw312,CONTAINS
acqsys007427,transfer,nepssrskw320,CONTAINS
acqsys007427,environment,nepssrskw344,CONTAINS
acqsys007427,network,nepssrskw390,CONTAINS
acqsys007427,entity,nepssrskw400,CONTAINS
acqsys007427,following,nepssrskw449,CONTAINS
acqsys007427,communicate,nepssrskw452,CONTAINS
acqsys007435,support,nepssrskw085,CONTAINS
acqsys007435,business,nepssrskw112,CONTAINS
acqsys007435,program,nepssrskw316,CONTAINS
acqsys007435,forecast,nepssrskw411,CONTAINS
acqsys007435,military,nepssrskw461,CONTAINS
acqsys007443,form,nepssrskw002,CONTAINS
acqsys007443,data,nepssrskw003,CONTAINS
acqsys007443,format,nepssrskw006,CONTAINS
acqsys007443,information,nepssrskw011,CONTAINS
acqsys007443,based,nepssrskw032,CONTAINS
acqsys007443,manage,nepssrskw060,CONTAINS
acqsys007443,financial,nepssrskw062,CONTAINS
acqsys007443,maintain,nepssrskw073,CONTAINS
acqsys007443,support,nepssrskw085,CONTAINS
acqsys007443,register,nepssrskw090,CONTAINS
acqsys007443,function,nepssrskw126,CONTAINS
acqsys007443,evaluation,nepssrskw176,CONTAINS
acqsys007443,application,nepssrskw192,CONTAINS
acqsys007443,technical,nepssrskw382,CONTAINS
acqsys007443,maintenance,nepssrskw428,CONTAINS
acqsys007443,critical,nepssrskw447,CONTAINS
acqsys007443,technology,nepssrskw459,CONTAINS
acqsys007444,form,nepssrskw002,CONTAINS
acqsys007444,data,nepssrskw003,CONTAINS
acqsys007444,format,nepssrskw006,CONTAINS
acqsys007444,information,nepssrskw011,CONTAINS
acqsys007444,process,nepssrskw027,CONTAINS
acqsys007444,time,nepssrskw049,CONTAINS
acqsys007444,enter,nepssrskw053,CONTAINS
acqsys007444,level,nepssrskw061,CONTAINS
acqsys007444,search,nepssrskw115,CONTAINS
acqsys007444,track,nepssrskw146,CONTAINS
acqsys007444,accept,nepssrskw169,CONTAINS
acqsys007444,protocol,nepssrskw213,CONTAINS
acqsys007444,control,nepssrskw219,CONTAINS
acqsys007444,active,nepssrskw287,CONTAINS
acqsys007444,architect,nepssrskw311,CONTAINS
acqsys007444,environment,nepssrskw344,CONTAINS
acqsys007444,defense,nepssrskw345,CONTAINS
acqsys007444,communicate,nepssrskw452,CONTAINS
acqsys007455,data,nepssrskw003,CONTAINS
acqsys007455,time,nepssrskw049,CONTAINS
acqsys007455,transmit,nepssrskw103,CONTAINS
acqsys007455,environment,nepssrskw344,CONTAINS
acqsys007515,form,nepssrskw002,CONTAINS
acqsys007515,data,nepssrskw003,CONTAINS
acqsys007515,report,nepssrskw014,CONTAINS
acqsys007515,process,nepssrskw027,CONTAINS
acqsys007515,perform,nepssrskw052,CONTAINS
acqsys007515,manage,nepssrskw060,CONTAINS
acqsys007515,establish,nepssrskw065,CONTAINS
acqsys007515,support,nepssrskw085,CONTAINS
acqsys007515,business,nepssrskw112,CONTAINS
acqsys007515,acquisition,nepssrskw131,CONTAINS
acqsys007515,service,nepssrskw133,CONTAINS
acqsys007515,agency,nepssrskw138,CONTAINS
acqsys007515,funding,nepssrskw149,CONTAINS
acqsys007515,payment,nepssrskw163,CONTAINS
acqsys007515,cost,nepssrskw245,CONTAINS
acqsys007515,federal,nepssrskw341,CONTAINS
acqsys007515,environment,nepssrskw344,CONTAINS
acqsys007515,secure,nepssrskw351,CONTAINS
acqsys007515,logistic,nepssrskw448,CONTAINS
acqsys007515,integrity,nepssrskw497,CONTAINS
acqsys007528,data,nepssrskw003,CONTAINS
acqsys007528,require,nepssrskw023,CONTAINS
acqsys007528,based,nepssrskw032,CONTAINS
acqsys007528,level,nepssrskw061,CONTAINS
acqsys007528,access,nepssrskw082,CONTAINS
acqsys007528,design,nepssrskw086,CONTAINS
acqsys007528,standard,nepssrskw091,CONTAINS
acqsys007528,current,nepssrskw129,CONTAINS
acqsys007528,service,nepssrskw133,CONTAINS
acqsys007528,offer,nepssrskw159,CONTAINS
acqsys007528,web,nepssrskw180,CONTAINS
acqsys007528,application,nepssrskw192,CONTAINS
acqsys007528,content,nepssrskw235,CONTAINS
acqsys007528,federal,nepssrskw341,CONTAINS
acqsys007528,different,nepssrskw355,CONTAINS
acqsys007528,following,nepssrskw449,CONTAINS
acqsys007666,user,nepssrskw001,CONTAINS
acqsys007666,form,nepssrskw002,CONTAINS
acqsys007666,data,nepssrskw003,CONTAINS
acqsys007666,format,nepssrskw006,CONTAINS
acqsys007666,document,nepssrskw007,CONTAINS
acqsys007666,information,nepssrskw011,CONTAINS
acqsys007666,require,nepssrskw023,CONTAINS
acqsys007666,process,nepssrskw027,CONTAINS
acqsys007666,based,nepssrskw032,CONTAINS
acqsys007666,assign,nepssrskw035,CONTAINS
acqsys007666,allow,nepssrskw040,CONTAINS
acqsys007666,manage,nepssrskw060,CONTAINS
acqsys007666,support,nepssrskw085,CONTAINS
acqsys007666,design,nepssrskw086,CONTAINS
acqsys007666,source,nepssrskw106,CONTAINS
acqsys007666,execute,nepssrskw141,CONTAINS
acqsys007666,assignment,nepssrskw166,CONTAINS
acqsys007666,submission,nepssrskw175,CONTAINS
acqsys007666,web,nepssrskw180,CONTAINS
acqsys007666,application,nepssrskw192,CONTAINS
acqsys007666,database,nepssrskw238,CONTAINS
acqsys007666,implement,nepssrskw340,CONTAINS
acqsys007723,form,nepssrskw002,CONTAINS
acqsys007723,require,nepssrskw023,CONTAINS
acqsys007723,auto,nepssrskw028,CONTAINS
acqsys007723,time,nepssrskw049,CONTAINS
acqsys007723,perform,nepssrskw052,CONTAINS
acqsys007723,manage,nepssrskw060,CONTAINS
acqsys007723,support,nepssrskw085,CONTAINS
acqsys007723,standard,nepssrskw091,CONTAINS
acqsys007723,source,nepssrskw106,CONTAINS
acqsys007723,acquisition,nepssrskw131,CONTAINS
acqsys007723,automate,nepssrskw168,CONTAINS
acqsys007723,plan,nepssrskw179,CONTAINS
acqsys007723,planning,nepssrskw403,CONTAINS
acqsys007723,maintenance,nepssrskw428,CONTAINS
acqsys007723,logistic,nepssrskw448,CONTAINS
acqsys007748,network,nepssrskw390,CONTAINS
acqsys007749,form,nepssrskw002,CONTAINS
acqsys007749,data,nepssrskw003,CONTAINS
acqsys007749,contract,nepssrskw004,CONTAINS
acqsys007749,format,nepssrskw006,CONTAINS
acqsys007749,information,nepssrskw011,CONTAINS
acqsys007749,report,nepssrskw014,CONTAINS
acqsys007749,process,nepssrskw027,CONTAINS
acqsys007749,assign,nepssrskw035,CONTAINS
acqsys007749,modification,nepssrskw036,CONTAINS
acqsys007749,interface,nepssrskw059,CONTAINS
acqsys007749,manage,nepssrskw060,CONTAINS
acqsys007749,access,nepssrskw082,CONTAINS
acqsys007749,support,nepssrskw085,CONTAINS
acqsys007749,multiple,nepssrskw098,CONTAINS
acqsys007749,track,nepssrskw146,CONTAINS
acqsys007749,criteria,nepssrskw148,CONTAINS
acqsys007749,assignment,nepssrskw166,CONTAINS
acqsys007749,web,nepssrskw180,CONTAINS
acqsys007749,application,nepssrskw192,CONTAINS
acqsys007749,database,nepssrskw238,CONTAINS
acqsys007749,internal,nepssrskw302,CONTAINS
acqsys007834,form,nepssrskw002,CONTAINS
acqsys007834,data,nepssrskw003,CONTAINS
acqsys007834,format,nepssrskw006,CONTAINS
acqsys007834,information,nepssrskw011,CONTAINS
acqsys007834,report,nepssrskw014,CONTAINS
acqsys007834,process,nepssrskw027,CONTAINS
acqsys007834,perform,nepssrskw052,CONTAINS
acqsys007834,access,nepssrskw082,CONTAINS
acqsys007834,support,nepssrskw085,CONTAINS
acqsys007834,function,nepssrskw126,CONTAINS
acqsys007834,track,nepssrskw146,CONTAINS
acqsys007834,evaluation,nepssrskw176,CONTAINS
acqsys007834,server,nepssrskw375,CONTAINS
acqsys007851,form,nepssrskw002,CONTAINS
acqsys007851,data,nepssrskw003,CONTAINS
acqsys007851,format,nepssrskw006,CONTAINS
acqsys007851,information,nepssrskw011,CONTAINS
acqsys007851,number,nepssrskw018,CONTAINS
acqsys007851,package,nepssrskw030,CONTAINS
acqsys007851,based,nepssrskw032,CONTAINS
acqsys007851,order,nepssrskw042,CONTAINS
acqsys007851,time,nepssrskw049,CONTAINS
acqsys007851,perform,nepssrskw052,CONTAINS
acqsys007851,field,nepssrskw054,CONTAINS
acqsys007851,multiple,nepssrskw098,CONTAINS
acqsys007851,complete,nepssrskw107,CONTAINS
acqsys007851,calculate,nepssrskw120,CONTAINS
acqsys007851,current,nepssrskw129,CONTAINS
acqsys007851,unique,nepssrskw210,CONTAINS
acqsys007851,control,nepssrskw219,CONTAINS
acqsys007851,database,nepssrskw238,CONTAINS
acqsys007851,cost,nepssrskw245,CONTAINS
acqsys007851,supplement,nepssrskw285,CONTAINS
acqsys007851,addition,nepssrskw296,CONTAINS
acqsys007851,certification,nepssrskw329,CONTAINS
acqsys007851,environment,nepssrskw344,CONTAINS
acqsys007851,generating,nepssrskw429,CONTAINS
acqsys007855,user,nepssrskw001,CONTAINS
acqsys007855,form,nepssrskw002,CONTAINS
acqsys007855,contract,nepssrskw004,CONTAINS
acqsys007855,action,nepssrskw012,CONTAINS
acqsys007855,report,nepssrskw014,CONTAINS
acqsys007855,create,nepssrskw026,CONTAINS
acqsys007855,based,nepssrskw032,CONTAINS
acqsys007855,order,nepssrskw042,CONTAINS
acqsys007855,time,nepssrskw049,CONTAINS
acqsys007855,perform,nepssrskw052,CONTAINS
acqsys007855,interface,nepssrskw059,CONTAINS
acqsys007855,maintain,nepssrskw073,CONTAINS
acqsys007855,track,nepssrskw146,CONTAINS
acqsys007855,criteria,nepssrskw148,CONTAINS
acqsys007855,web,nepssrskw180,CONTAINS
acqsys007855,receipt,nepssrskw182,CONTAINS
acqsys007855,application,nepssrskw192,CONTAINS
acqsys007855,purchase,nepssrskw214,CONTAINS
acqsys007855,range,nepssrskw225,CONTAINS
acqsys007855,internal,nepssrskw302,CONTAINS
acqsys007855,graphical,nepssrskw328,CONTAINS
acqsys007855,operation,nepssrskw333,CONTAINS
acqsys007855,necessary,nepssrskw347,CONTAINS
acqsys007855,maintenance,nepssrskw428,CONTAINS
acqsys007894,form,nepssrskw002,CONTAINS
acqsys007894,document,nepssrskw007,CONTAINS
acqsys007894,report,nepssrskw014,CONTAINS
acqsys007894,require,nepssrskw023,CONTAINS
acqsys007894,process,nepssrskw027,CONTAINS
acqsys007894,auto,nepssrskw028,CONTAINS
acqsys007894,based,nepssrskw032,CONTAINS
acqsys007894,assign,nepssrskw035,CONTAINS
acqsys007894,allow,nepssrskw040,CONTAINS
acqsys007894,automatic,nepssrskw046,CONTAINS
acqsys007894,perform,nepssrskw052,CONTAINS
acqsys007894,enter,nepssrskw053,CONTAINS
acqsys007894,field,nepssrskw054,CONTAINS
acqsys007894,status,nepssrskw056,CONTAINS
acqsys007894,manage,nepssrskw060,CONTAINS
acqsys007894,financial,nepssrskw062,CONTAINS
acqsys007894,establish,nepssrskw065,CONTAINS
acqsys007894,obligation,nepssrskw070,CONTAINS
acqsys007894,support,nepssrskw085,CONTAINS
acqsys007894,multiple,nepssrskw098,CONTAINS
acqsys007894,complete,nepssrskw107,CONTAINS
acqsys007894,electronic,nepssrskw111,CONTAINS
acqsys007894,acquisition,nepssrskw131,CONTAINS
acqsys007894,notification,nepssrskw145,CONTAINS
acqsys007894,track,nepssrskw146,CONTAINS
acqsys007894,funding,nepssrskw149,CONTAINS
acqsys007894,automate,nepssrskw168,CONTAINS
acqsys007894,evaluation,nepssrskw176,CONTAINS
acqsys007894,plan,nepssrskw179,CONTAINS
acqsys007894,enterprise,nepssrskw191,CONTAINS
acqsys007894,populate,nepssrskw204,CONTAINS
acqsys007894,determine,nepssrskw215,CONTAINS
acqsys007894,control,nepssrskw219,CONTAINS
acqsys007894,signature,nepssrskw221,CONTAINS
acqsys007894,available,nepssrskw241,CONTAINS
acqsys007894,cost,nepssrskw245,CONTAINS
acqsys007894,description,nepssrskw250,CONTAINS
acqsys007894,commitment,nepssrskw313,CONTAINS
acqsys007894,program,nepssrskw316,CONTAINS
acqsys007894,estimate,nepssrskw322,CONTAINS
acqsys007894,environment,nepssrskw344,CONTAINS
acqsys007894,planning,nepssrskw403,CONTAINS
acqsys007894,forecast,nepssrskw411,CONTAINS
acqsys007894,generating,nepssrskw429,CONTAINS
acqsys007909,user,nepssrskw001,CONTAINS
acqsys007909,form,nepssrskw002,CONTAINS
acqsys007909,data,nepssrskw003,CONTAINS
acqsys007909,format,nepssrskw006,CONTAINS
acqsys007909,date,nepssrskw008,CONTAINS
acqsys007909,information,nepssrskw011,CONTAINS
acqsys007909,manage,nepssrskw060,CONTAINS
acqsys007909,source,nepssrskw106,CONTAINS
acqsys007909,track,nepssrskw146,CONTAINS
acqsys007909,calendar,nepssrskw147,CONTAINS
acqsys007909,single,nepssrskw194,CONTAINS
acqsys007909,individual,nepssrskw252,CONTAINS
acqsys007909,active,nepssrskw287,CONTAINS
acqsys007909,estimate,nepssrskw322,CONTAINS
acqsys007909,retrieve,nepssrskw410,CONTAINS
acqsys007909,congressional,nepssrskw502,CONTAINS
acqsys007970,form,nepssrskw002,CONTAINS
acqsys007970,data,nepssrskw003,CONTAINS
acqsys007970,contract,nepssrskw004,CONTAINS
acqsys007970,format,nepssrskw006,CONTAINS
acqsys007970,document,nepssrskw007,CONTAINS
acqsys007970,generate,nepssrskw010,CONTAINS
acqsys007970,information,nepssrskw011,CONTAINS
acqsys007970,report,nepssrskw014,CONTAINS
acqsys007970,award,nepssrskw016,CONTAINS
acqsys007970,number,nepssrskw018,CONTAINS
acqsys007970,require,nepssrskw023,CONTAINS
acqsys007970,vendor,nepssrskw024,CONTAINS
acqsys007970,process,nepssrskw027,CONTAINS
acqsys007970,auto,nepssrskw028,CONTAINS
acqsys007970,automatic,nepssrskw046,CONTAINS
acqsys007970,time,nepssrskw049,CONTAINS
acqsys007970,manage,nepssrskw060,CONTAINS
acqsys007970,record,nepssrskw064,CONTAINS
acqsys007970,establish,nepssrskw065,CONTAINS
acqsys007970,support,nepssrskw085,CONTAINS
acqsys007970,request,nepssrskw088,CONTAINS
acqsys007970,standard,nepssrskw091,CONTAINS
acqsys007970,complete,nepssrskw107,CONTAINS
acqsys007970,electronic,nepssrskw111,CONTAINS
acqsys007970,security,nepssrskw113,CONTAINS
acqsys007970,acquisition,nepssrskw131,CONTAINS
acqsys007970,service,nepssrskw133,CONTAINS
acqsys007970,funding,nepssrskw149,CONTAINS
acqsys007970,payment,nepssrskw163,CONTAINS
acqsys007970,web,nepssrskw180,CONTAINS
acqsys007970,receipt,nepssrskw182,CONTAINS
acqsys007970,application,nepssrskw192,CONTAINS
acqsys007970,purchase,nepssrskw214,CONTAINS
acqsys007970,dollar,nepssrskw216,CONTAINS
acqsys007970,database,nepssrskw238,CONTAINS
acqsys007970,total,nepssrskw253,CONTAINS
acqsys007970,master,nepssrskw263,CONTAINS
acqsys007970,active,nepssrskw287,CONTAINS
acqsys007970,commercial,nepssrskw291,CONTAINS
acqsys007970,special,nepssrskw294,CONTAINS
acqsys007970,addition,nepssrskw296,CONTAINS
acqsys007970,assist,nepssrskw314,CONTAINS
acqsys007970,program,nepssrskw316,CONTAINS
acqsys007970,transfer,nepssrskw320,CONTAINS
acqsys007970,server,nepssrskw375,CONTAINS
acqsys007970,network,nepssrskw390,CONTAINS
acqsys007970,logistic,nepssrskw448,CONTAINS
acqsys007970,military,nepssrskw461,CONTAINS
acqsys007970,officer,nepssrskw472,CONTAINS
acqsys007970,specialist,nepssrskw477,CONTAINS
acqsys008038,form,nepssrskw002,CONTAINS
acqsys008038,data,nepssrskw003,CONTAINS
acqsys008038,contract,nepssrskw004,CONTAINS
acqsys008038,format,nepssrskw006,CONTAINS
acqsys008038,document,nepssrskw007,CONTAINS
acqsys008038,information,nepssrskw011,CONTAINS
acqsys008038,require,nepssrskw023,CONTAINS
acqsys008038,vendor,nepssrskw024,CONTAINS
acqsys008038,create,nepssrskw026,CONTAINS
acqsys008038,process,nepssrskw027,CONTAINS
acqsys008038,enter,nepssrskw053,CONTAINS
acqsys008038,interface,nepssrskw059,CONTAINS
acqsys008038,manage,nepssrskw060,CONTAINS
acqsys008038,establish,nepssrskw065,CONTAINS
acqsys008038,support,nepssrskw085,CONTAINS
acqsys008038,request,nepssrskw088,CONTAINS
acqsys008038,standard,nepssrskw091,CONTAINS
acqsys008038,service,nepssrskw133,CONTAINS
acqsys008038,accept,nepssrskw169,CONTAINS
acqsys008038,plan,nepssrskw179,CONTAINS
acqsys008038,enterprise,nepssrskw191,CONTAINS
acqsys008038,application,nepssrskw192,CONTAINS
acqsys008038,purpose,nepssrskw201,CONTAINS
acqsys008038,distribution,nepssrskw220,CONTAINS
acqsys008038,workload,nepssrskw223,CONTAINS
acqsys008038,cost,nepssrskw245,CONTAINS
acqsys008038,structure,nepssrskw293,CONTAINS
acqsys008038,planning,nepssrskw403,CONTAINS
acqsys008038,supplies,nepssrskw414,CONTAINS
acqsys008358,user,nepssrskw001,CONTAINS
acqsys008358,form,nepssrskw002,CONTAINS
acqsys008358,data,nepssrskw003,CONTAINS
acqsys008358,format,nepssrskw006,CONTAINS
acqsys008358,information,nepssrskw011,CONTAINS
acqsys008358,based,nepssrskw032,CONTAINS
acqsys008358,allow,nepssrskw040,CONTAINS
acqsys008358,identify,nepssrskw044,CONTAINS
acqsys008358,interface,nepssrskw059,CONTAINS
acqsys008358,manage,nepssrskw060,CONTAINS
acqsys008358,access,nepssrskw082,CONTAINS
acqsys008358,design,nepssrskw086,CONTAINS
acqsys008358,security,nepssrskw113,CONTAINS
acqsys008358,search,nepssrskw115,CONTAINS
acqsys008358,service,nepssrskw133,CONTAINS
acqsys008358,web,nepssrskw180,CONTAINS
acqsys008358,application,nepssrskw192,CONTAINS
acqsys008358,unique,nepssrskw210,CONTAINS
acqsys008358,import,nepssrskw212,CONTAINS
acqsys008358,database,nepssrskw238,CONTAINS
acqsys008358,connect,nepssrskw265,CONTAINS
acqsys008358,version,nepssrskw266,CONTAINS
acqsys008358,program,nepssrskw316,CONTAINS
acqsys008358,environment,nepssrskw344,CONTAINS
acqsys008358,technical,nepssrskw382,CONTAINS
acqsys008358,network,nepssrskw390,CONTAINS
acqsys008358,internet,nepssrskw408,CONTAINS
acqsys008358,technology,nepssrskw459,CONTAINS
acqsys008358,communities,nepssrskw482,CONTAINS
acqsys008358,cac,nepssrskw506,CONTAINS
acqsys008359,form,nepssrskw002,CONTAINS
acqsys008359,format,nepssrskw006,CONTAINS
acqsys008359,information,nepssrskw011,CONTAINS
acqsys008359,time,nepssrskw049,CONTAINS
acqsys008359,enter,nepssrskw053,CONTAINS
acqsys008359,manage,nepssrskw060,CONTAINS
acqsys008359,level,nepssrskw061,CONTAINS
acqsys008359,standard,nepssrskw091,CONTAINS
acqsys008359,service,nepssrskw133,CONTAINS
acqsys008359,accept,nepssrskw169,CONTAINS
acqsys008359,enterprise,nepssrskw191,CONTAINS
acqsys008359,availability,nepssrskw269,CONTAINS
acqsys008359,commercial,nepssrskw291,CONTAINS
acqsys008359,government,nepssrskw295,CONTAINS
acqsys008359,program,nepssrskw316,CONTAINS
acqsys008359,environment,nepssrskw344,CONTAINS
acqsys008359,necessary,nepssrskw347,CONTAINS
acqsys008359,compliant,nepssrskw370,CONTAINS
acqsys008359,server,nepssrskw375,CONTAINS
acqsys008359,technology,nepssrskw459,CONTAINS
acqsys008363,user,nepssrskw001,CONTAINS
acqsys008363,data,nepssrskw003,CONTAINS
acqsys008363,document,nepssrskw007,CONTAINS
acqsys008363,date,nepssrskw008,CONTAINS
acqsys008363,require,nepssrskw023,CONTAINS
acqsys008363,process,nepssrskw027,CONTAINS
acqsys008363,auto,nepssrskw028,CONTAINS
acqsys008363,change,nepssrskw033,CONTAINS
acqsys008363,time,nepssrskw049,CONTAINS
acqsys008363,update,nepssrskw050,CONTAINS
acqsys008363,manage,nepssrskw060,CONTAINS
acqsys008363,type,nepssrskw078,CONTAINS
acqsys008363,access,nepssrskw082,CONTAINS
acqsys008363,support,nepssrskw085,CONTAINS
acqsys008363,design,nepssrskw086,CONTAINS
acqsys008363,request,nepssrskw088,CONTAINS
acqsys008363,business,nepssrskw112,CONTAINS
acqsys008363,search,nepssrskw115,CONTAINS
acqsys008363,specific,nepssrskw134,CONTAINS
acqsys008363,track,nepssrskw146,CONTAINS
acqsys008363,result,nepssrskw156,CONTAINS
acqsys008363,accept,nepssrskw169,CONTAINS
acqsys008363,plan,nepssrskw179,CONTAINS
acqsys008363,appropriate,nepssrskw187,CONTAINS
acqsys008363,application,nepssrskw192,CONTAINS
acqsys008363,administration,nepssrskw258,CONTAINS
acqsys008363,addition,nepssrskw296,CONTAINS
acqsys008363,program,nepssrskw316,CONTAINS
acqsys008363,technical,nepssrskw382,CONTAINS
acqsys008363,original,nepssrskw437,CONTAINS
acqsys008382,form,nepssrskw002,CONTAINS
acqsys008382,format,nepssrskw006,CONTAINS
acqsys008382,information,nepssrskw011,CONTAINS
